***Ebeam     Eprime  Theta     x        Q2      Sig_Born     Sig_Born_In  Sig_Born_QE  Sig_Rad      Sig_Rad_EL   Sig_Rad_QE   Sig_Rad_DIS  C_cor
   10.7000   4.3200  17.0000   0.3374   4.0395  0.93904E+01  0.93903E+01  0.10786E-03  0.94838E+01  0.51976E-03  0.69508E-01  0.94138E+01  0.10000E+01
   10.7000   4.3300  17.0000   0.3387   4.0489  0.93508E+01  0.93507E+01  0.10837E-03  0.94358E+01  0.50655E-03  0.68511E-01  0.93668E+01  0.10000E+01
   10.7000   4.3400  17.0000   0.3400   4.0582  0.93175E+01  0.93174E+01  0.10888E-03  0.93878E+01  0.49367E-03  0.67528E-01  0.93197E+01  0.10000E+01
   10.7000   4.3500  17.0000   0.3414   4.0676  0.92815E+01  0.92814E+01  0.10940E-03  0.93399E+01  0.48107E-03  0.66562E-01  0.92728E+01  0.10000E+01
   10.7000   4.3600  17.0000   0.3427   4.0769  0.92424E+01  0.92423E+01  0.10993E-03  0.92905E+01  0.46882E-03  0.65612E-01  0.92244E+01  0.10000E+01
   10.7000   4.3700  17.0000   0.3440   4.0863  0.92072E+01  0.92071E+01  0.11047E-03  0.92460E+01  0.45685E-03  0.64677E-01  0.91808E+01  0.10000E+01
   10.7000   4.3800  17.0000   0.3453   4.0956  0.91719E+01  0.91718E+01  0.11102E-03  0.91979E+01  0.44513E-03  0.63757E-01  0.91337E+01  0.10000E+01
   10.7000   4.3900  17.0000   0.3467   4.1050  0.91379E+01  0.91378E+01  0.11157E-03  0.91520E+01  0.43372E-03  0.62851E-01  0.90888E+01  0.10000E+01
   10.7000   4.4000  17.0000   0.3480   4.1143  0.91020E+01  0.91019E+01  0.11213E-03  0.91043E+01  0.42259E-03  0.61958E-01  0.90419E+01  0.10000E+01
   10.7000   4.4100  17.0000   0.3494   4.1237  0.90649E+01  0.90648E+01  0.11270E-03  0.90583E+01  0.41173E-03  0.61093E-01  0.89968E+01  0.10000E+01
   10.7000   4.4200  17.0000   0.3507   4.1330  0.90306E+01  0.90305E+01  0.11328E-03  0.90117E+01  0.40112E-03  0.60233E-01  0.89510E+01  0.10000E+01
   10.7000   4.4300  17.0000   0.3521   4.1424  0.89934E+01  0.89933E+01  0.11387E-03  0.89642E+01  0.39078E-03  0.59301E-01  0.89045E+01  0.10000E+01
   10.7000   4.4400  17.0000   0.3534   4.1517  0.89599E+01  0.89598E+01  0.11446E-03  0.89181E+01  0.38068E-03  0.57966E-01  0.88598E+01  0.10000E+01
   10.7000   4.4500  17.0000   0.3548   4.1611  0.89254E+01  0.89253E+01  0.11507E-03  0.88722E+01  0.37081E-03  0.57427E-01  0.88144E+01  0.10000E+01
   10.7000   4.4600  17.0000   0.3562   4.1704  0.88869E+01  0.88868E+01  0.11568E-03  0.88265E+01  0.36120E-03  0.56817E-01  0.87694E+01  0.10000E+01
   10.7000   4.4700  17.0000   0.3575   4.1798  0.88530E+01  0.88528E+01  0.11630E-03  0.87808E+01  0.35185E-03  0.56139E-01  0.87243E+01  0.10000E+01
   10.7000   4.4800  17.0000   0.3589   4.1892  0.88184E+01  0.88183E+01  0.11693E-03  0.87340E+01  0.34274E-03  0.55360E-01  0.86783E+01  0.10000E+01
   10.7000   4.4900  17.0000   0.3603   4.1985  0.87839E+01  0.87838E+01  0.11757E-03  0.86885E+01  0.33377E-03  0.54593E-01  0.86335E+01  0.10000E+01
   10.7000   4.5000  17.0000   0.3617   4.2079  0.87499E+01  0.87498E+01  0.11822E-03  0.86432E+01  0.32511E-03  0.53838E-01  0.85891E+01  0.10000E+01
   10.7000   4.5100  17.0000   0.3631   4.2172  0.87097E+01  0.87096E+01  0.11888E-03  0.85967E+01  0.31666E-03  0.53095E-01  0.85432E+01  0.10000E+01
   10.7000   4.5200  17.0000   0.3644   4.2266  0.86753E+01  0.86752E+01  0.11954E-03  0.85520E+01  0.30837E-03  0.52364E-01  0.84993E+01  0.10000E+01
   10.7000   4.5300  17.0000   0.3658   4.2359  0.86413E+01  0.86411E+01  0.12022E-03  0.85045E+01  0.30031E-03  0.51645E-01  0.84526E+01  0.10000E+01
   10.7000   4.5400  17.0000   0.3672   4.2453  0.86062E+01  0.86061E+01  0.12091E-03  0.84586E+01  0.29245E-03  0.50938E-01  0.84074E+01  0.10000E+01
   10.7000   4.5500  17.0000   0.3687   4.2546  0.85732E+01  0.85731E+01  0.12160E-03  0.84150E+01  0.28478E-03  0.50242E-01  0.83645E+01  0.10000E+01
   10.7000   4.5600  17.0000   0.3701   4.2640  0.85334E+01  0.85333E+01  0.12231E-03  0.83685E+01  0.27728E-03  0.49558E-01  0.83187E+01  0.10000E+01
   10.7000   4.5700  17.0000   0.3715   4.2733  0.84971E+01  0.84970E+01  0.12303E-03  0.83249E+01  0.26999E-03  0.48884E-01  0.82757E+01  0.10000E+01
   10.7000   4.5800  17.0000   0.3729   4.2827  0.84643E+01  0.84642E+01  0.12375E-03  0.82767E+01  0.26289E-03  0.48205E-01  0.82283E+01  0.10000E+01
   10.7000   4.5900  17.0000   0.3743   4.2920  0.84258E+01  0.84256E+01  0.12449E-03  0.82321E+01  0.25597E-03  0.47555E-01  0.81843E+01  0.10000E+01
   10.7000   4.6000  17.0000   0.3758   4.3014  0.83934E+01  0.83933E+01  0.12524E-03  0.81864E+01  0.24922E-03  0.46915E-01  0.81392E+01  0.10000E+01
   10.7000   4.6100  17.0000   0.3772   4.3107  0.83513E+01  0.83511E+01  0.12600E-03  0.81392E+01  0.24263E-03  0.46286E-01  0.80927E+01  0.10000E+01
   10.7000   4.6200  17.0000   0.3786   4.3201  0.83221E+01  0.83219E+01  0.12677E-03  0.80955E+01  0.23619E-03  0.45666E-01  0.80496E+01  0.10000E+01
   10.7000   4.6300  17.0000   0.3801   4.3294  0.82825E+01  0.82824E+01  0.12755E-03  0.80468E+01  0.22993E-03  0.45057E-01  0.80015E+01  0.10000E+01
   10.7000   4.6400  17.0000   0.3815   4.3388  0.82417E+01  0.82416E+01  0.12835E-03  0.80039E+01  0.22384E-03  0.44457E-01  0.79592E+01  0.10000E+01
   10.7000   4.6500  17.0000   0.3830   4.3481  0.82086E+01  0.82085E+01  0.12915E-03  0.79548E+01  0.21791E-03  0.43866E-01  0.79107E+01  0.10000E+01
   10.7000   4.6600  17.0000   0.3844   4.3575  0.81667E+01  0.81665E+01  0.12997E-03  0.79102E+01  0.21211E-03  0.43285E-01  0.78667E+01  0.10000E+01
   10.7000   4.6700  17.0000   0.3859   4.3668  0.81348E+01  0.81347E+01  0.13080E-03  0.78634E+01  0.20646E-03  0.42703E-01  0.78205E+01  0.10000E+01
   10.7000   4.6800  17.0000   0.3874   4.3762  0.80901E+01  0.80899E+01  0.13164E-03  0.78148E+01  0.20097E-03  0.42158E-01  0.77725E+01  0.10000E+01
   10.7000   4.6900  17.0000   0.3889   4.3855  0.80592E+01  0.80591E+01  0.13250E-03  0.77713E+01  0.19557E-03  0.41600E-01  0.77295E+01  0.10000E+01
   10.7000   4.7000  17.0000   0.3903   4.3949  0.80156E+01  0.80155E+01  0.13336E-03  0.77215E+01  0.19037E-03  0.41021E-01  0.76803E+01  0.10000E+01
   10.7000   4.7100  17.0000   0.3918   4.4042  0.79745E+01  0.79743E+01  0.13424E-03  0.76787E+01  0.18529E-03  0.40485E-01  0.76380E+01  0.10000E+01
   10.7000   4.7200  17.0000   0.3933   4.4136  0.79387E+01  0.79386E+01  0.13514E-03  0.76288E+01  0.18030E-03  0.39955E-01  0.75887E+01  0.10000E+01
   10.7000   4.7300  17.0000   0.3948   4.4229  0.78957E+01  0.78956E+01  0.13604E-03  0.75845E+01  0.17544E-03  0.39436E-01  0.75449E+01  0.10000E+01
   10.7000   4.7400  17.0000   0.3963   4.4323  0.78618E+01  0.78617E+01  0.13696E-03  0.75355E+01  0.17072E-03  0.38925E-01  0.74964E+01  0.10000E+01
   10.7000   4.7500  17.0000   0.3978   4.4416  0.78183E+01  0.78182E+01  0.13790E-03  0.74889E+01  0.16611E-03  0.38422E-01  0.74503E+01  0.10000E+01
   10.7000   4.7600  17.0000   0.3993   4.4510  0.77826E+01  0.77825E+01  0.13885E-03  0.74418E+01  0.16161E-03  0.37928E-01  0.74037E+01  0.10000E+01
   10.7000   4.7700  17.0000   0.4008   4.4603  0.77387E+01  0.77386E+01  0.13981E-03  0.73928E+01  0.15723E-03  0.37403E-01  0.73553E+01  0.10000E+01
   10.7000   4.7800  17.0000   0.4023   4.4697  0.77023E+01  0.77021E+01  0.14079E-03  0.73479E+01  0.15296E-03  0.36962E-01  0.73108E+01  0.10000E+01
   10.7000   4.7900  17.0000   0.4039   4.4790  0.76589E+01  0.76588E+01  0.14178E-03  0.73001E+01  0.14878E-03  0.36490E-01  0.72635E+01  0.10000E+01
   10.7000   4.8000  17.0000   0.4054   4.4884  0.76225E+01  0.76223E+01  0.14279E-03  0.72539E+01  0.14474E-03  0.36026E-01  0.72177E+01  0.10000E+01
   10.7000   4.8100  17.0000   0.4069   4.4977  0.75777E+01  0.75775E+01  0.14381E-03  0.72067E+01  0.14080E-03  0.35570E-01  0.71710E+01  0.10000E+01
   10.7000   4.8200  17.0000   0.4085   4.5071  0.75334E+01  0.75333E+01  0.14485E-03  0.71598E+01  0.13695E-03  0.35120E-01  0.71245E+01  0.10000E+01
   10.7000   4.8300  17.0000   0.4100   4.5164  0.74959E+01  0.74957E+01  0.14591E-03  0.71129E+01  0.13321E-03  0.34678E-01  0.70781E+01  0.10000E+01
   10.7000   4.8400  17.0000   0.4116   4.5258  0.74549E+01  0.74548E+01  0.14698E-03  0.70659E+01  0.12955E-03  0.34243E-01  0.70315E+01  0.10000E+01
   10.7000   4.8500  17.0000   0.4131   4.5351  0.74137E+01  0.74136E+01  0.14807E-03  0.70193E+01  0.12599E-03  0.33812E-01  0.69853E+01  0.10000E+01
   10.7000   4.8600  17.0000   0.4147   4.5445  0.73724E+01  0.73723E+01  0.14917E-03  0.69733E+01  0.12252E-03  0.33389E-01  0.69398E+01  0.10000E+01
   10.7000   4.8700  17.0000   0.4162   4.5538  0.73316E+01  0.73315E+01  0.15029E-03  0.69259E+01  0.11915E-03  0.32974E-01  0.68928E+01  0.10000E+01
   10.7000   4.8800  17.0000   0.4178   4.5632  0.72891E+01  0.72889E+01  0.15144E-03  0.68798E+01  0.11587E-03  0.32605E-01  0.68470E+01  0.10000E+01
   10.7000   4.8900  17.0000   0.4194   4.5725  0.72503E+01  0.72501E+01  0.15259E-03  0.68321E+01  0.11265E-03  0.32164E-01  0.67998E+01  0.10000E+01
   10.7000   4.9000  17.0000   0.4210   4.5819  0.72072E+01  0.72070E+01  0.15377E-03  0.67872E+01  0.10953E-03  0.31768E-01  0.67553E+01  0.10000E+01
   10.7000   4.9100  17.0000   0.4226   4.5912  0.71688E+01  0.71686E+01  0.15497E-03  0.67396E+01  0.10649E-03  0.31379E-01  0.67081E+01  0.10000E+01
   10.7000   4.9200  17.0000   0.4242   4.6006  0.71248E+01  0.71246E+01  0.15618E-03  0.66944E+01  0.10353E-03  0.30999E-01  0.66632E+01  0.10000E+01
   10.7000   4.9300  17.0000   0.4258   4.6099  0.70887E+01  0.70885E+01  0.15742E-03  0.66478E+01  0.10065E-03  0.30625E-01  0.66171E+01  0.10000E+01
   10.7000   4.9400  17.0000   0.4274   4.6193  0.70436E+01  0.70435E+01  0.15867E-03  0.66030E+01  0.97850E-04  0.30256E-01  0.65726E+01  0.10000E+01
   10.7000   4.9500  17.0000   0.4290   4.6286  0.70071E+01  0.70069E+01  0.15995E-03  0.65566E+01  0.95124E-04  0.29883E-01  0.65266E+01  0.10000E+01
   10.7000   4.9600  17.0000   0.4306   4.6380  0.69629E+01  0.69627E+01  0.16124E-03  0.65123E+01  0.92463E-04  0.29524E-01  0.64827E+01  0.10000E+01
   10.7000   4.9700  17.0000   0.4322   4.6473  0.69273E+01  0.69271E+01  0.16256E-03  0.64659E+01  0.89869E-04  0.29171E-01  0.64366E+01  0.10000E+01
   10.7000   4.9800  17.0000   0.4338   4.6567  0.68828E+01  0.68826E+01  0.16390E-03  0.64222E+01  0.87343E-04  0.28825E-01  0.63932E+01  0.10000E+01
   10.7000   4.9900  17.0000   0.4355   4.6660  0.68466E+01  0.68464E+01  0.16526E-03  0.63759E+01  0.84887E-04  0.28483E-01  0.63473E+01  0.10000E+01
   10.7000   5.0000  17.0000   0.4371   4.6754  0.68059E+01  0.68058E+01  0.16664E-03  0.63334E+01  0.82494E-04  0.28146E-01  0.63052E+01  0.10000E+01
   10.7000   5.0100  17.0000   0.4387   4.6847  0.67664E+01  0.67662E+01  0.16805E-03  0.62858E+01  0.80160E-04  0.27815E-01  0.62579E+01  0.10000E+01
   10.7000   5.0200  17.0000   0.4404   4.6941  0.67262E+01  0.67260E+01  0.16948E-03  0.62430E+01  0.77886E-04  0.27489E-01  0.62155E+01  0.10000E+01
   10.7000   5.0300  17.0000   0.4420   4.7034  0.66851E+01  0.66850E+01  0.17093E-03  0.61964E+01  0.75668E-04  0.27168E-01  0.61692E+01  0.10000E+01
   10.7000   5.0400  17.0000   0.4437   4.7128  0.66468E+01  0.66466E+01  0.17241E-03  0.61538E+01  0.73508E-04  0.26853E-01  0.61268E+01  0.10000E+01
   10.7000   5.0500  17.0000   0.4454   4.7221  0.66052E+01  0.66050E+01  0.17391E-03  0.61075E+01  0.71411E-04  0.26542E-01  0.60808E+01  0.10000E+01
   10.7000   5.0600  17.0000   0.4471   4.7315  0.65670E+01  0.65668E+01  0.17544E-03  0.60644E+01  0.69362E-04  0.26237E-01  0.60381E+01  0.10000E+01
   10.7000   5.0700  17.0000   0.4487   4.7408  0.65252E+01  0.65251E+01  0.17700E-03  0.60205E+01  0.67372E-04  0.25936E-01  0.59945E+01  0.10000E+01
   10.7000   5.0800  17.0000   0.4504   4.7502  0.64871E+01  0.64870E+01  0.17858E-03  0.59760E+01  0.65426E-04  0.25640E-01  0.59503E+01  0.10000E+01
   10.7000   5.0900  17.0000   0.4521   4.7595  0.64448E+01  0.64446E+01  0.18019E-03  0.59326E+01  0.63551E-04  0.25358E-01  0.59072E+01  0.10000E+01
   10.7000   5.1000  17.0000   0.4538   4.7689  0.64070E+01  0.64068E+01  0.18183E-03  0.58870E+01  0.61696E-04  0.25077E-01  0.58619E+01  0.10000E+01
   10.7000   5.1100  17.0000   0.4555   4.7783  0.63643E+01  0.63641E+01  0.18349E-03  0.58439E+01  0.59907E-04  0.24781E-01  0.58191E+01  0.10000E+01
   10.7000   5.1200  17.0000   0.4572   4.7876  0.63268E+01  0.63267E+01  0.18519E-03  0.57981E+01  0.58166E-04  0.24502E-01  0.57735E+01  0.10000E+01
   10.7000   5.1300  17.0000   0.4589   4.7970  0.62830E+01  0.62828E+01  0.18691E-03  0.57547E+01  0.56467E-04  0.24229E-01  0.57304E+01  0.10000E+01
   10.7000   5.1400  17.0000   0.4607   4.8063  0.62447E+01  0.62445E+01  0.18867E-03  0.57089E+01  0.54819E-04  0.23960E-01  0.56849E+01  0.10000E+01
   10.7000   5.1500  17.0000   0.4624   4.8157  0.62064E+01  0.62062E+01  0.19046E-03  0.56652E+01  0.53216E-04  0.23696E-01  0.56415E+01  0.10000E+01
   10.7000   5.1600  17.0000   0.4641   4.8250  0.61628E+01  0.61626E+01  0.19228E-03  0.56206E+01  0.51652E-04  0.23435E-01  0.55971E+01  0.10000E+01
   10.7000   5.1700  17.0000   0.4659   4.8344  0.61223E+01  0.61221E+01  0.19413E-03  0.55761E+01  0.50135E-04  0.23179E-01  0.55528E+01  0.10000E+01
   10.7000   5.1800  17.0000   0.4676   4.8437  0.60793E+01  0.60791E+01  0.19601E-03  0.55313E+01  0.48659E-04  0.22926E-01  0.55084E+01  0.10000E+01
   10.7000   5.1900  17.0000   0.4694   4.8531  0.60382E+01  0.60380E+01  0.19794E-03  0.54868E+01  0.47221E-04  0.22678E-01  0.54641E+01  0.10000E+01
   10.7000   5.2000  17.0000   0.4711   4.8624  0.59950E+01  0.59948E+01  0.19989E-03  0.54424E+01  0.45825E-04  0.22456E-01  0.54199E+01  0.10000E+01
   10.7000   5.2100  17.0000   0.4729   4.8718  0.59535E+01  0.59533E+01  0.20188E-03  0.53974E+01  0.44467E-04  0.22192E-01  0.53751E+01  0.10000E+01
   10.7000   5.2200  17.0000   0.4747   4.8811  0.59122E+01  0.59120E+01  0.20391E-03  0.53529E+01  0.43146E-04  0.21956E-01  0.53309E+01  0.10000E+01
   10.7000   5.2300  17.0000   0.4764   4.8905  0.58694E+01  0.58692E+01  0.20598E-03  0.53079E+01  0.41871E-04  0.21724E-01  0.52862E+01  0.10000E+01
   10.7000   5.2400  17.0000   0.4782   4.8998  0.58273E+01  0.58270E+01  0.20808E-03  0.52637E+01  0.40622E-04  0.21495E-01  0.52422E+01  0.10000E+01
   10.7000   5.2500  17.0000   0.4800   4.9092  0.57842E+01  0.57840E+01  0.21023E-03  0.52191E+01  0.39410E-04  0.21270E-01  0.51978E+01  0.10000E+01
   10.7000   5.2600  17.0000   0.4818   4.9185  0.57411E+01  0.57409E+01  0.21242E-03  0.51747E+01  0.38233E-04  0.21049E-01  0.51536E+01  0.10000E+01
   10.7000   5.2700  17.0000   0.4836   4.9279  0.56980E+01  0.56978E+01  0.21464E-03  0.51303E+01  0.37092E-04  0.20831E-01  0.51095E+01  0.10000E+01
   10.7000   5.2800  17.0000   0.4854   4.9372  0.56575E+01  0.56573E+01  0.21692E-03  0.50851E+01  0.35980E-04  0.20617E-01  0.50645E+01  0.10000E+01
   10.7000   5.2900  17.0000   0.4872   4.9466  0.56156E+01  0.56153E+01  0.21923E-03  0.50417E+01  0.34901E-04  0.20407E-01  0.50213E+01  0.10000E+01
   10.7000   5.3000  17.0000   0.4891   4.9559  0.55710E+01  0.55708E+01  0.22159E-03  0.49976E+01  0.33853E-04  0.20199E-01  0.49774E+01  0.10000E+01
   10.7000   5.3100  17.0000   0.4909   4.9653  0.55281E+01  0.55278E+01  0.22400E-03  0.49539E+01  0.32834E-04  0.19995E-01  0.49339E+01  0.10000E+01
   10.7000   5.3200  17.0000   0.4927   4.9746  0.54861E+01  0.54859E+01  0.22645E-03  0.49104E+01  0.31845E-04  0.19795E-01  0.48906E+01  0.10000E+01
   10.7000   5.3300  17.0000   0.4946   4.9840  0.54447E+01  0.54445E+01  0.22895E-03  0.48667E+01  0.30889E-04  0.19596E-01  0.48471E+01  0.10000E+01
   10.7000   5.3400  17.0000   0.4964   4.9933  0.54021E+01  0.54019E+01  0.23151E-03  0.48234E+01  0.29951E-04  0.19402E-01  0.48039E+01  0.10000E+01
   10.7000   5.3500  17.0000   0.4983   5.0027  0.53610E+01  0.53607E+01  0.23411E-03  0.47802E+01  0.29054E-04  0.19212E-01  0.47610E+01  0.10000E+01
   10.7000   5.3600  17.0000   0.5002   5.0120  0.53171E+01  0.53169E+01  0.23677E-03  0.47375E+01  0.28179E-04  0.18933E-01  0.47185E+01  0.10000E+01
   10.7000   5.3700  17.0000   0.5020   5.0214  0.52756E+01  0.52754E+01  0.23948E-03  0.46941E+01  0.27329E-04  0.18612E-01  0.46754E+01  0.10000E+01
   10.7000   5.3800  17.0000   0.5039   5.0307  0.52344E+01  0.52341E+01  0.24225E-03  0.46519E+01  0.26502E-04  0.18657E-01  0.46332E+01  0.10000E+01
   10.7000   5.3900  17.0000   0.5058   5.0401  0.51920E+01  0.51918E+01  0.24507E-03  0.46097E+01  0.25699E-04  0.18445E-01  0.45912E+01  0.10000E+01
   10.7000   5.4000  17.0000   0.5077   5.0494  0.51528E+01  0.51526E+01  0.24795E-03  0.45665E+01  0.24927E-04  0.18260E-01  0.45483E+01  0.10000E+01
   10.7000   5.4100  17.0000   0.5096   5.0588  0.51109E+01  0.51106E+01  0.25090E-03  0.45255E+01  0.24169E-04  0.18079E-01  0.45074E+01  0.10000E+01
   10.7000   5.4200  17.0000   0.5115   5.0681  0.50684E+01  0.50681E+01  0.25390E-03  0.44831E+01  0.23444E-04  0.17904E-01  0.44651E+01  0.10000E+01
   10.7000   5.4300  17.0000   0.5134   5.0775  0.50305E+01  0.50303E+01  0.25697E-03  0.44407E+01  0.22725E-04  0.17732E-01  0.44229E+01  0.10000E+01
   10.7000   5.4400  17.0000   0.5153   5.0868  0.49874E+01  0.49871E+01  0.26011E-03  0.44004E+01  0.22038E-04  0.17629E-01  0.43827E+01  0.10000E+01
   10.7000   5.4500  17.0000   0.5173   5.0962  0.49456E+01  0.49454E+01  0.26331E-03  0.43571E+01  0.21371E-04  0.17469E-01  0.43396E+01  0.10000E+01
   10.7000   5.4600  17.0000   0.5192   5.1055  0.49079E+01  0.49076E+01  0.26658E-03  0.43158E+01  0.20726E-04  0.17311E-01  0.42985E+01  0.10000E+01
   10.7000   5.4700  17.0000   0.5212   5.1149  0.48627E+01  0.48625E+01  0.26993E-03  0.42758E+01  0.20095E-04  0.17155E-01  0.42586E+01  0.10000E+01
   10.7000   5.4800  17.0000   0.5231   5.1242  0.48240E+01  0.48238E+01  0.27335E-03  0.42324E+01  0.19484E-04  0.17003E-01  0.42154E+01  0.10000E+01
   10.7000   5.4900  17.0000   0.5251   5.1336  0.47853E+01  0.47850E+01  0.27684E-03  0.41918E+01  0.18890E-04  0.16843E-01  0.41749E+01  0.10000E+01
   10.7000   5.5000  17.0000   0.5270   5.1429  0.47395E+01  0.47392E+01  0.28041E-03  0.41514E+01  0.18313E-04  0.16697E-01  0.41347E+01  0.10000E+01
   10.7000   5.5100  17.0000   0.5290   5.1523  0.47010E+01  0.47007E+01  0.28406E-03  0.41081E+01  0.17751E-04  0.16554E-01  0.40915E+01  0.10000E+01
   10.7000   5.5200  17.0000   0.5310   5.1616  0.46611E+01  0.46608E+01  0.28780E-03  0.40679E+01  0.17208E-04  0.16413E-01  0.40514E+01  0.10000E+01
   10.7000   5.5300  17.0000   0.5330   5.1710  0.46169E+01  0.46166E+01  0.29162E-03  0.40271E+01  0.16677E-04  0.16274E-01  0.40108E+01  0.10000E+01
   10.7000   5.5400  17.0000   0.5350   5.1803  0.45772E+01  0.45769E+01  0.29553E-03  0.39854E+01  0.16162E-04  0.16138E-01  0.39692E+01  0.10000E+01
   10.7000   5.5500  17.0000   0.5370   5.1897  0.45359E+01  0.45356E+01  0.29953E-03  0.39446E+01  0.15654E-04  0.16004E-01  0.39286E+01  0.10000E+01
   10.7000   5.5600  17.0000   0.5390   5.1990  0.44941E+01  0.44938E+01  0.30362E-03  0.39035E+01  0.15178E-04  0.15873E-01  0.38876E+01  0.10000E+01
   10.7000   5.5700  17.0000   0.5410   5.2084  0.44526E+01  0.44523E+01  0.30781E-03  0.38625E+01  0.14706E-04  0.15744E-01  0.38467E+01  0.10000E+01
   10.7000   5.5800  17.0000   0.5431   5.2177  0.44110E+01  0.44106E+01  0.31210E-03  0.38213E+01  0.14249E-04  0.15617E-01  0.38056E+01  0.10000E+01
   10.7000   5.5900  17.0000   0.5451   5.2271  0.43690E+01  0.43687E+01  0.31649E-03  0.37806E+01  0.13807E-04  0.15493E-01  0.37651E+01  0.10000E+01
   10.7000   5.6000  17.0000   0.5471   5.2364  0.43273E+01  0.43270E+01  0.32098E-03  0.37402E+01  0.13376E-04  0.15371E-01  0.37248E+01  0.10000E+01
   10.7000   5.6100  17.0000   0.5492   5.2458  0.42861E+01  0.42857E+01  0.32559E-03  0.36989E+01  0.12957E-04  0.15251E-01  0.36836E+01  0.10000E+01
   10.7000   5.6200  17.0000   0.5513   5.2551  0.42465E+01  0.42462E+01  0.33031E-03  0.36588E+01  0.12551E-04  0.15147E-01  0.36437E+01  0.10000E+01
   10.7000   5.6300  17.0000   0.5533   5.2645  0.42018E+01  0.42015E+01  0.33514E-03  0.36194E+01  0.12157E-04  0.15030E-01  0.36044E+01  0.10000E+01
   10.7000   5.6400  17.0000   0.5554   5.2738  0.41612E+01  0.41609E+01  0.34010E-03  0.35787E+01  0.11776E-04  0.14914E-01  0.35638E+01  0.10000E+01
   10.7000   5.6500  17.0000   0.5575   5.2832  0.41216E+01  0.41213E+01  0.34518E-03  0.35383E+01  0.11406E-04  0.14795E-01  0.35235E+01  0.10000E+01
   10.7000   5.6600  17.0000   0.5596   5.2925  0.40801E+01  0.40797E+01  0.35039E-03  0.34992E+01  0.11048E-04  0.14687E-01  0.34845E+01  0.10000E+01
   10.7000   5.6700  17.0000   0.5617   5.3019  0.40378E+01  0.40375E+01  0.35573E-03  0.34603E+01  0.10695E-04  0.14581E-01  0.34457E+01  0.10000E+01
   10.7000   5.6800  17.0000   0.5638   5.3112  0.39970E+01  0.39966E+01  0.36121E-03  0.34207E+01  0.10358E-04  0.14477E-01  0.34062E+01  0.10000E+01
   10.7000   5.6900  17.0000   0.5659   5.3206  0.39583E+01  0.39579E+01  0.36683E-03  0.33813E+01  0.10033E-04  0.14375E-01  0.33669E+01  0.10000E+01
   10.7000   5.7000  17.0000   0.5681   5.3299  0.39178E+01  0.39174E+01  0.37259E-03  0.33428E+01  0.97156E-05  0.14275E-01  0.33285E+01  0.10000E+01
   10.7000   5.7100  17.0000   0.5702   5.3393  0.38770E+01  0.38766E+01  0.37851E-03  0.33045E+01  0.94096E-05  0.14178E-01  0.32903E+01  0.10000E+01
   10.7000   5.7200  17.0000   0.5723   5.3486  0.38361E+01  0.38357E+01  0.38459E-03  0.32662E+01  0.91123E-05  0.14082E-01  0.32521E+01  0.10000E+01
   10.7000   5.7300  17.0000   0.5745   5.3580  0.37968E+01  0.37964E+01  0.39082E-03  0.32277E+01  0.88239E-05  0.13989E-01  0.32137E+01  0.10000E+01
   10.7000   5.7400  17.0000   0.5767   5.3673  0.37581E+01  0.37577E+01  0.39723E-03  0.31893E+01  0.85453E-05  0.13897E-01  0.31754E+01  0.10000E+01
   10.7000   3.0000  17.2000   0.1987   2.8711  0.12745E+02  0.12745E+02  0.78084E-04  0.15671E+02  0.11011E-01  0.52170E+00  0.15138E+02  0.10000E+01
   10.7000   3.0100  17.2000   0.1996   2.8807  0.12716E+02  0.12716E+02  0.78036E-04  0.15603E+02  0.10754E-01  0.51277E+00  0.15080E+02  0.10000E+01
   10.7000   3.0200  17.2000   0.2005   2.8903  0.12680E+02  0.12680E+02  0.77992E-04  0.15535E+02  0.10506E-01  0.50401E+00  0.15021E+02  0.10000E+01
   10.7000   3.0300  17.2000   0.2015   2.8998  0.12654E+02  0.12654E+02  0.77951E-04  0.15471E+02  0.10256E-01  0.49539E+00  0.14965E+02  0.10000E+01
   10.7000   3.0400  17.2000   0.2024   2.9094  0.12640E+02  0.12640E+02  0.77913E-04  0.15414E+02  0.10016E-01  0.48757E+00  0.14916E+02  0.10000E+01
   10.7000   3.0500  17.2000   0.2033   2.9190  0.12609E+02  0.12609E+02  0.77878E-04  0.15347E+02  0.97827E-02  0.47860E+00  0.14859E+02  0.10000E+01
   10.7000   3.0600  17.2000   0.2043   2.9286  0.12577E+02  0.12577E+02  0.77847E-04  0.15279E+02  0.95545E-02  0.47044E+00  0.14799E+02  0.10000E+01
   10.7000   3.0700  17.2000   0.2052   2.9381  0.12547E+02  0.12547E+02  0.77818E-04  0.15216E+02  0.93320E-02  0.46241E+00  0.14745E+02  0.10000E+01
   10.7000   3.0800  17.2000   0.2061   2.9477  0.12518E+02  0.12518E+02  0.77793E-04  0.15165E+02  0.91138E-02  0.45454E+00  0.14702E+02  0.10000E+01
   10.7000   3.0900  17.2000   0.2071   2.9573  0.12501E+02  0.12501E+02  0.77771E-04  0.15094E+02  0.89017E-02  0.44680E+00  0.14638E+02  0.10000E+01
   10.7000   3.1000  17.2000   0.2080   2.9668  0.12467E+02  0.12467E+02  0.77752E-04  0.15028E+02  0.86938E-02  0.43920E+00  0.14580E+02  0.10000E+01
